case_id,year,year,month,day,hour,minute,county,county_name,city,city_name,latitude,longitude,fatalities,route_type,roadway,functional_system,first_harmful_event,lighting,weather
471048,2022,2022,11,5,10,40,169,TROUSDALE (169),0,NOT APPLICABLE,36.31021111,-86.26211944,1,US Highway,US-231 SR-10,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
471049,2022,2022,11,6,99,99,37,DAVIDSON (37),1760,NASHVILLE,36.24776111,-86.71703889,1,Local Street - Municipality,DUE WEST AVE,Local,Pedestrian,Dark - Not Lighted,Clear
471050,2022,2022,11,7,10,0,99,LAWRENCE (99),0,NOT APPLICABLE,35.36556111,-87.47193889,2,State Highway,SR-241 NAPIER RD,Major Collector,Utility Pole/Light Support,Daylight,Cloudy
471051,2022,2022,6,11,14,17,53,GIBSON (53),2430,TRENTON,35.95873056,-88.9412,1,US Highway,US-45 SR-367 S COLLEGE ST,Major Collector,Mail Box,Daylight,Cloudy
471052,2022,2022,10,21,3,11,189,WILSON (189),1360,LEBANON,36.19251111,-86.33056944,1,Local Street - Municipality,S HARTMANN DR,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Cloudy
471053,2022,2022,10,30,12,11,189,WILSON (189),1360,LEBANON,36.21223056,-86.28868056,1,US Highway,US-70 SR-26 E HIGH ST,Principal Arterial - Other,Pedestrian,Daylight,Rain
471057,2022,2022,11,9,99,99,11,BRADLEY (11),420,CLEVELAND,35.166575,-84.84804444,1,State Highway,SR-60 APD-40,Principal Arterial - Other Freeways and Expressways,Tree (Standing Only),Reported as Unknown,Clear
471058,2022,2022,10,23,5,4,113,MADISON (113),1610,MEDON,35.4639,-88.86603056,1,State Highway,SR-18 MAIN ST,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
471059,2022,2022,10,30,11,6,161,STEWART (161),0,NOT APPLICABLE,36.55121944,-87.68138056,1,US Highway,US-79 SR-76 AUSTIN PEAY MEMORI,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471060,2022,2022,11,3,14,49,147,ROBERTSON (147),0,NOT APPLICABLE,36.44871111,-87.09666944,1,Interstate,I-24,Interstate,Tree (Standing Only),Daylight,Clear
471061,2022,2022,11,5,11,18,129,MORGAN (129),0,NOT APPLICABLE,36.09508056,-84.54921944,1,State Highway,SR-62 KNOXVILLE HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
471062,2022,2022,11,6,20,31,11,BRADLEY (11),0,NOT APPLICABLE,35.08718889,-84.82253056,1,State Highway,SR-74 SPRING PLACE RD SE,Major Collector,Utility Pole/Light Support,Dark - Not Lighted,Clear
471063,2022,2022,11,7,17,5,13,CAMPBELL (13),0,NOT APPLICABLE,36.57573889,-84.06118889,1,US Highway,US-25 W SR-9,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
471065,2022,2022,11,9,17,15,177,WARREN (177),0,NOT APPLICABLE,35.7227,-85.68968889,1,State Highway,SR-288 OLD ROCK ISLAND RD,Major Collector,Pedestrian,Dark - Not Lighted,Clear
471066,2022,2022,11,11,13,20,111,MACON (111),0,NOT APPLICABLE,36.58843056,-86.07745,1,County Road,CR-COLD SPRINGS RD,Minor Collector,Ditch,Daylight,Clear
471067,2022,2022,10,16,12,39,121,MEIGS (121),0,NOT APPLICABLE,35.6452,-84.68806944,1,State Highway,SR-58,Minor Arterial,Boulder,Daylight,Cloudy
471068,2022,2022,11,7,13,56,11,BRADLEY (11),0,NOT APPLICABLE,35.31258889,-84.8046,1,Interstate,I-75,Interstate,Traffic Sign Support,Daylight,Clear
471069,2022,2022,11,11,99,99,35,CUMBERLAND (35),0,NOT APPLICABLE,35.9615,-84.98121111,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Rain
471070,2022,2022,11,11,99,99,75,HAYWOOD (75),0,NOT APPLICABLE,35.50098056,-89.26741944,1,Interstate,I-40,Interstate,Tree (Standing Only),Dark - Not Lighted,Clear
471071,2022,2022,11,12,11,50,93,KNOX (93),1300,KNOXVILLE,35.98042222,-83.92334444,1,US Highway,US-441 SR-33 N BROADWAY,Principal Arterial - Other,Utility Pole/Light Support,Daylight,Rain
471072,2022,2022,11,13,5,0,157,SHELBY (157),1620,MEMPHIS,35.10789722,-89.94604167,2,Local Street - Municipality,S HIGHLAND ST,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
471073,2022,2022,11,13,5,46,59,GREENE (59),0,NOT APPLICABLE,36.18653056,-82.6808,1,State Highway,SR-351 CHUCKEY PK,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
471074,2022,2022,11,13,6,1,157,SHELBY (157),1620,MEMPHIS,35.06780278,-89.84713889,1,State Highway,SR-385 BILL MORRIS PKWY,Principal Arterial - Other Freeways and Expressways,Parked Motor Vehicle,Dark - Not Lighted,Clear
471075,2022,2022,11,1,99,99,181,WAYNE (181),0,NOT APPLICABLE,35.38218889,-87.73696111,1,County Road,CR-MOCCASIN CREEK RD,Local,Tree (Standing Only),Daylight,Clear
471076,2022,2022,11,14,17,25,157,SHELBY (157),1620,MEMPHIS,35.05029722,-89.87498889,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471077,2022,2022,11,8,17,53,43,DICKSON (43),640,DICKSON,36.01866111,-87.347,1,Interstate,I-40,Interstate,Pedestrian,Dark - Not Lighted,Clear
471078,2022,2022,10,19,99,99,157,SHELBY (157),0,NOT APPLICABLE,35.04443611,-89.75800278,1,County Road,CR-CRESTWYN HILLS DR,Local,Curb,Dark - Lighted,Clear
471079,2022,2022,11,15,5,45,157,SHELBY (157),1620,MEMPHIS,35.11351389,-89.92596111,1,Local Street - Municipality,GOODLETT ST,Minor Arterial,Pedestrian,Dark - Not Lighted,Rain
471080,2022,2022,9,27,14,46,119,MAURY (119),470,COLUMBIA,35.60273889,-87.05063056,1,Local Street - Municipality,HATCHER LN,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
471082,2022,2022,11,12,3,31,37,DAVIDSON (37),1760,NASHVILLE,36.06883889,-86.67931111,1,Local Street - Municipality,RICHARDS RD,Major Collector,Motor Vehicle In-Transport,Dark - Lighted,Cloudy
471083,2022,2022,11,15,18,40,157,SHELBY (157),1620,MEMPHIS,35.13111389,-89.79246944,1,Local Street - Municipality,WALNUT GROVE RD,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
471085,2022,2022,11,14,23,35,113,MADISON (113),0,NOT APPLICABLE,35.71956111,-88.83993889,1,US Highway,US-45 SR-5,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
471087,2022,2022,11,16,20,48,31,COFFEE (31),0,NOT APPLICABLE,35.62591944,-86.06926944,1,State Highway,SR-53 WOODBURY HWY,Minor Arterial,Embankment,Dark - Not Lighted,Clear
471088,2022,2022,11,11,21,19,21,CHEATHAM (21),0,NOT APPLICABLE,36.20371111,-87.16076944,2,State Highway,SR-250 PETWAY RD,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471089,2022,2022,7,15,18,31,123,MONROE (123),2369,SWEETWATER,35.62538056,-84.44971944,1,US Highway,US-11 SR-2 N MAIN ST,Principal Arterial - Other,Ditch,Daylight,Clear
471090,2022,2022,9,17,10,6,51,FRANKLIN (51),820,ESTILL SPRINGS,35.27901944,-86.13578056,1,US Highway,US-41A SR-16 MAIN ST,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471091,2022,2022,10,15,0,33,93,KNOX (93),1300,KNOXVILLE,35.98088056,-84.09733889,1,State Highway,SR-62 OAK RIDGE HWY,Principal Arterial - Other,Culvert,Dark - Not Lighted,Clear
471092,2022,2022,11,17,0,37,93,KNOX (93),1300,KNOXVILLE,35.95368889,-83.94725833,1,Local Street - Municipality,CONCORD ST,Major Collector,Rollover/Overturn,Dark - Lighted,Clear
471093,2022,2022,11,10,18,12,1,ANDERSON (1),440,CLINTON,36.03171111,-84.14163889,2,State Highway,SR-170 EDGEMOOR RD,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471094,2022,2022,11,15,23,38,13,CAMPBELL (13),1320,LA FOLLETTE,36.41981111,-84.05135,1,County Road,CR-FINCASTLE RD,Local,Fence,Dark - Not Lighted,Clear
471095,2022,2022,11,18,17,10,125,MONTGOMERY (125),410,CLARKSVILLE,36.54966667,-87.38014444,1,US Highway,US-41A/79 SR-12 PROVIDENCE BLV,Principal Arterial - Other,Pedestrian,Dark - Lighted,Cloudy
471096,2022,2022,11,19,16,40,35,CUMBERLAND (35),540,CROSSVILLE,35.9596,-85.05726944,2,US Highway,US-70/30 SR-1 SPARTA HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471097,2022,2022,10,26,10,45,91,JOHNSON (91),0,NOT APPLICABLE,36.50281944,-81.79778056,1,State Highway,SR-91,Major Collector,Guardrail Face,Daylight,Cloudy
471098,2022,2022,11,10,16,14,181,WAYNE (181),0,NOT APPLICABLE,35.45251111,-87.77843889,1,State Highway,SR-13 WAYNESBORO HWY,Minor Arterial,Tree (Standing Only),Dusk,Cloudy
471099,2022,2022,11,13,18,46,93,KNOX (93),1300,KNOXVILLE,35.98283889,-84.18391944,1,State Highway,SR-62 OAK RIDGE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471100,2022,2022,11,19,17,45,125,MONTGOMERY (125),410,CLARKSVILLE,36.61585,-87.25718056,1,County Road,CR-SOLAR WAY,Minor Collector,Utility Pole/Light Support,Dark - Not Lighted,Clear
471101,2022,2022,11,20,18,17,139,POLK (139),623,DELANO,35.25724722,-84.55318889,1,US Highway,US-411 SR-30 TENNESSEE AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471102,2022,2022,11,20,19,28,51,FRANKLIN (51),0,NOT APPLICABLE,35.07581111,-86.26653056,1,US Highway,US-64 SR-15 DAVID CROCKETT HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Reported as Unknown
471103,2022,2022,11,18,1,31,93,KNOX (93),1300,KNOXVILLE,35.89330278,-84.11460278,2,Interstate,I-140 PELLISSIPPI HWY,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471104,2022,2022,11,21,1,0,127,MOORE (127),0,NOT APPLICABLE,35.26363056,-86.28756111,1,County Road,CR-CHESTNUT RIDGE RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
471106,2022,2022,11,22,15,21,163,SULLIVAN (163),1280,KINGSPORT,36.55476944,-82.60923889,1,US Highway,US-11W SR-1 W STONE DR,Principal Arterial - Other,Tree (Standing Only),Daylight,Clear
471107,2022,2022,11,3,15,15,65,HAMILTON (65),0,NOT APPLICABLE,35.41513889,-85.06881944,1,County Road,CR-PROVIDENCE RD,Minor Collector,Fell/Jumped from Vehicle,Daylight,Clear
471108,2022,2022,11,19,20,20,93,KNOX (93),1300,KNOXVILLE,35.99103333,-83.89015,1,US Highway,US-11/70 SR-1 E MAGNOLIA AVE,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471109,2022,2022,11,22,5,25,31,COFFEE (31),0,NOT APPLICABLE,35.4998,-86.06243889,1,State Highway,SR-55 MCMINNVILLE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471110,2022,2022,11,22,17,19,157,SHELBY (157),1620,MEMPHIS,35.129875,-90.03478056,1,State Highway,SR-4 EH CRUMP BLVD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
471112,2022,2022,11,24,16,20,105,LOUDON (105),0,NOT APPLICABLE,35.85771111,-84.26118889,1,Interstate,I-75,Interstate,Rollover/Overturn,Daylight,Clear
471113,2022,2022,11,24,21,50,157,SHELBY (157),1620,MEMPHIS,35.02084444,-90.04756111,1,State Highway,SR-175 SHELBY DR,Minor Arterial,Pedestrian,Dark - Lighted,Rain
471114,2022,2022,11,19,0,25,35,CUMBERLAND (35),0,NOT APPLICABLE,35.78591944,-85.05453889,1,County Road,CR-CAMILLE RD,Local,Fence,Dark - Not Lighted,Clear
471116,2022,2022,11,26,15,28,157,SHELBY (157),1620,MEMPHIS,35.02102222,-90.00268056,1,Interstate,I-55,Interstate,Utility Pole/Light Support,Daylight,Rain
471117,2022,2022,11,26,20,52,157,SHELBY (157),1620,MEMPHIS,35.17783333,-89.93743889,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471118,2022,2022,11,26,8,27,93,KNOX (93),1300,KNOXVILLE,35.90133889,-83.85086944,1,State Highway,SR-168 W GOV JOHN SEVIER HWY,Minor Arterial,Culvert,Dark - Not Lighted,Clear
471119,2022,2022,11,19,1,48,149,RUTHERFORD (149),0,NOT APPLICABLE,35.98838889,-86.58563889,1,Interstate,I-24,Interstate,Pedalcyclist,Dark - Not Lighted,Clear
471120,2022,2022,11,21,23,0,107,MCMINN (107),0,NOT APPLICABLE,35.3938,-84.71885,1,Interstate,I-75 RAMP,Interstate,Parked Motor Vehicle,Dark - Not Lighted,Not Reported
471121,2022,2022,11,24,7,14,43,DICKSON (43),0,NOT APPLICABLE,36.21436111,-87.34323056,1,State Highway,SR-48,Minor Arterial,Tree (Standing Only),Daylight,Cloudy
471122,2022,2022,10,23,13,48,185,WHITE (185),0,NOT APPLICABLE,36.02998056,-85.58553056,1,State Highway,SR-135 BURGESS FALLS RD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
471123,2022,2022,11,8,22,54,157,SHELBY (157),1620,MEMPHIS,35.15800556,-90.02073889,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
471124,2022,2022,11,25,18,15,37,DAVIDSON (37),1760,NASHVILLE,36.21213889,-86.76503889,1,US Highway,US-31W/41 SR-11 DICKERSON PK,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471125,2022,2022,11,26,22,6,37,DAVIDSON (37),1760,NASHVILLE,36.20513056,-86.69596944,1,Local Street - Municipality,OPRY MILLS DR,Local,Pedestrian,Dark - Lighted,Rain
471126,2022,2022,11,23,5,35,157,SHELBY (157),1620,MEMPHIS,35.25806111,-89.99516944,1,US Highway,US-31/51 SR-3,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
471127,2022,2022,11,23,12,55,47,FAYETTE (47),0,NOT APPLICABLE,35.39926111,-89.4008,1,Interstate,I-40,Interstate,Rollover/Overturn,Daylight,Clear
471129,2022,2022,11,29,22,1,45,DYER (45),0,NOT APPLICABLE,35.95106111,-89.24301111,1,County Road,CR-OLD HWY 20,Minor Collector,Ditch,Dark - Not Lighted,Cloudy
471130,2022,2022,11,14,13,5,105,LOUDON (105),1460,LOUDON,35.71841111,-84.35828889,1,US Highway,US-11 SR-2 W LEE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471131,2022,2022,11,23,17,45,11,BRADLEY (11),0,NOT APPLICABLE,35.00935,-84.9626,1,State Highway,SR-317 WEATHERLY SWITCH TRL SW,Major Collector,Tree (Standing Only),Dusk,Clear
471132,2022,2022,11,28,19,43,187,WILLIAMSON (187),833,FAIRVIEW,36.01618056,-87.15803056,1,State Highway,SR-96,Principal Arterial - Other,Tree (Standing Only),Dark - Not Lighted,Clear
471133,2022,2022,11,30,9,45,93,KNOX (93),0,NOT APPLICABLE,35.95372222,-84.16571111,2,County Road,CR-SOLWAY RD,Minor Collector,Culvert,Other,Rain
471134,2022,2022,10,30,22,50,77,HENDERSON (77),0,NOT APPLICABLE,35.76011944,-88.49058889,1,Interstate,I-40,Interstate,Parked Motor Vehicle,Dark - Not Lighted,Cloudy
471135,2022,2022,11,23,20,56,119,MAURY (119),1045,HAMPSHIRE,35.5952,-87.29725,1,US Highway,US-412 SR-99 HAMPSHIRE PK,Principal Arterial - Other,Bridge Rail (Includes parapet),Dark - Not Lighted,Clear
471136,2022,2022,11,10,4,52,31,COFFEE (31),0,NOT APPLICABLE,35.35208056,-85.95021944,1,Interstate,I-24,Interstate,Embankment,Dawn,Clear
471137,2022,2022,10,7,12,34,189,WILSON (189),0,NOT APPLICABLE,36.25231111,-86.43625,1,State Highway,SR-109,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471138,2022,2022,12,2,0,33,157,SHELBY (157),1620,MEMPHIS,35.10181389,-89.87006111,1,Interstate,I-240,Interstate,Parked Motor Vehicle,Dark - Lighted,Clear
471139,2022,2022,12,2,17,35,157,SHELBY (157),1620,MEMPHIS,35.22731944,-89.89298056,1,State Highway,SR-204 COVINGTON PK,Principal Arterial - Other,Pedalcyclist,Dark - Lighted,Clear
471140,2022,2022,12,1,3,44,157,SHELBY (157),1620,MEMPHIS,35.17046944,-89.8482,1,Interstate,I-40,Interstate,Tree (Standing Only),Dark - Lighted,Clear
471141,2022,2022,10,23,15,36,93,KNOX (93),1300,KNOXVILLE,36.004525,-83.75941944,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Daylight,Clear
471142,2022,2022,10,26,21,46,93,KNOX (93),1300,KNOXVILLE,35.920475,-84.043475,1,Local Street - Municipality,GLEASON DR,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471143,2022,2022,11,20,3,10,155,SEVIER (155),0,NOT APPLICABLE,35.86965,-83.50931944,1,County Road,CR-ROBERT HENDERSON RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
471144,2022,2022,12,3,7,55,17,CARROLL (17),0,NOT APPLICABLE,35.95036111,-88.47023889,1,US Highway,US-70 SR-1,Minor Arterial,Tree (Standing Only),Daylight,Cloudy
471145,2022,2022,12,3,17,6,1,ANDERSON (1),1850,OAK RIDGE,36.00148056,-84.24238056,1,State Highway,SR-62 S ILLINOIS AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Dusk,Clear
471146,2022,2022,9,23,17,13,47,FAYETTE (47),2270,SOMERVILLE,35.22076111,-89.34971111,1,State Highway,SR-76,Minor Arterial,Traffic Sign Support,Daylight,Clear
471147,2022,2022,11,24,19,51,73,HAWKINS (73),405,CHURCH HILL,36.52008056,-82.7,1,US Highway,US-11W SR-1,Principal Arterial - Other,Tree (Standing Only),Dark - Lighted,Clear
471148,2022,2022,11,30,13,30,49,FENTRESS (49),0,NOT APPLICABLE,36.3962,-84.92731944,1,County Road,CR-ALF THREET RD,Local,Rollover/Overturn,Daylight,Clear
471149,2022,2022,11,30,20,20,37,DAVIDSON (37),1760,NASHVILLE,36.15165,-86.7708,1,US Highway,US-31A/41 SR-1 LAFAYETTE ST,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
471150,2022,2022,11,25,20,17,91,JOHNSON (91),0,NOT APPLICABLE,36.2969,-81.97381111,1,County Road,CR-NORRIS RD,Local,Other Object (not fixed),Dark - Not Lighted,Clear
471151,2022,2022,12,5,7,4,65,HAMILTON (65),0,NOT APPLICABLE,35.1882,-85.18178056,1,County Road,CR-HALE RD,Local,Tree (Standing Only),Dawn,Rain
471152,2022,2022,11,27,8,20,149,RUTHERFORD (149),1345,LA VERGNE,35.96961111,-86.60036944,1,Local Street - Municipality,WALDRON RD,Local,Tree (Standing Only),Daylight,Clear
471153,2022,2022,12,5,14,33,35,CUMBERLAND (35),0,NOT APPLICABLE,35.89436944,-85.07951111,1,State Highway,SR-101 LANTANA RD,Major Collector,Rollover/Overturn,Daylight,Rain
471154,2022,2022,12,5,22,39,89,JEFFERSON (89),0,NOT APPLICABLE,36.01086111,-83.52251111,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
471155,2022,2022,12,6,99,99,157,SHELBY (157),1620,MEMPHIS,35.06425556,-89.84373056,1,Local Street - Municipality,KIRBY PKWY,Minor Arterial,Pedestrian,Dark - Lighted,Rain
471156,2022,2022,12,6,6,45,177,WARREN (177),0,NOT APPLICABLE,35.63785,-85.84266111,2,State Highway,SR-55 MANCHESTER HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
471158,2022,2022,12,1,23,33,157,SHELBY (157),1620,MEMPHIS,35.16092222,-89.90584444,1,Local Street - Municipality,MCCRORY RD,Minor Arterial,Pedestrian,Dark - Lighted,Clear
471159,2022,2022,12,6,18,55,157,SHELBY (157),1620,MEMPHIS,35.01888889,-89.83071944,1,Local Street - Municipality,RIVERDALE RD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
471161,2022,2022,12,5,15,40,51,FRANKLIN (51),0,NOT APPLICABLE,35.22153889,-86.16793056,1,State Highway,SR-130 OLD TULLAHOMA RD,Major Collector,Embankment,Daylight,Rain
471162,2022,2022,10,30,15,0,73,HAWKINS (73),0,NOT APPLICABLE,36.47315,-82.9449,1,County Road,CR-STANLEY VALLEY RD,Minor Collector,Ditch,Daylight,Cloudy
471163,2022,2022,12,6,17,47,37,DAVIDSON (37),1760,NASHVILLE,36.21078056,-86.75371944,1,Local Street - Municipality,OAKWOOD AVE,Local,Pedestrian,Dark - Lighted,Rain
471164,2022,2022,12,8,12,20,101,LEWIS (101),0,NOT APPLICABLE,35.45041111,-87.50563889,1,County Road,CR-NAPIER LAKE RD,Minor Collector,Tree (Standing Only),Daylight,Rain
471165,2022,2022,11,14,13,20,59,GREENE (59),1715,MOSHEIM,36.18803056,-82.96005,1,US Highway,US-11E SR-34 W ANDREW JOHNSON,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471166,2022,2022,11,19,8,29,147,ROBERTSON (147),0,NOT APPLICABLE,36.62008056,-86.57728889,1,Interstate,I-65,Interstate,Guardrail End,Daylight,Clear
471167,2022,2022,11,22,8,50,17,CARROLL (17),0,NOT APPLICABLE,36.05376944,-88.45721944,1,State Highway,SR-22 HUNTINGDON MCKENZIE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
471168,2022,2022,12,8,16,15,157,SHELBY (157),0,NOT APPLICABLE,35.02041944,-89.798675,1,State Highway,SR-175 SHELBY DR,Minor Arterial,Fire Hydrant,Daylight,Rain
471169,2022,2022,12,6,99,99,53,GIBSON (53),0,NOT APPLICABLE,36.14871111,-89.06806944,1,County Road,CR-SAW MILL LN,Local,Rollover/Overturn,Reported as Unknown,Rain
471170,2022,2022,12,8,21,50,33,CROCKETT (33),0,NOT APPLICABLE,35.80455,-89.09538889,1,County Road,CR-D O LAMAN RD,Local,Embankment,Dark - Not Lighted,Rain
471171,2022,2022,12,10,17,42,37,DAVIDSON (37),1760,NASHVILLE,36.152,-86.84768889,1,US Highway,US-70 SR-24 CHARLOTTE AVE,Principal Arterial - Other,Pedestrian,Dark - Lighted,Not Reported
471172,2022,2022,12,11,0,1,157,SHELBY (157),1620,MEMPHIS,35.06478611,-89.92765,1,Local Street - Municipality,KNIGHT ARNOLD RD,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
471173,2022,2022,12,12,0,8,157,SHELBY (157),1620,MEMPHIS,35.19488611,-89.7924,1,Interstate,I-40,Interstate,Concrete Traffic Barrier,Dark - Lighted,Clear
471174,2022,2022,12,6,17,30,157,SHELBY (157),1620,MEMPHIS,35.21877222,-89.97696944,1,Local Street - Municipality,RANGE LINE RD,Minor Arterial,Pedestrian,Dark - Lighted,Rain
471175,2022,2022,12,11,18,33,157,SHELBY (157),1620,MEMPHIS,35.10708889,-89.98498889,1,State Highway,SR-277 AIRWAYS BLVD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
471176,2022,2022,12,13,21,20,157,SHELBY (157),1620,MEMPHIS,35.05195556,-89.94035,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Rain
471178,2022,2022,12,14,6,17,37,DAVIDSON (37),1760,NASHVILLE,36.19173056,-86.62481944,1,US Highway,US-70 SR-24 LEBANON PK,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
471180,2022,2022,12,15,7,27,163,SULLIVAN (163),1280,KINGSPORT,36.47921667,-82.48401944,1,Interstate,I-81,Interstate,Motor Vehicle In-Transport,Dawn,Clear
471181,2022,2022,12,2,21,33,77,HENDERSON (77),0,NOT APPLICABLE,35.51323056,-88.40303889,1,County Road,CR-CENTER HILL WRIGHT RD,Local,Guardrail Face,Dark - Not Lighted,Cloudy
471182,2022,2022,12,11,20,46,143,RHEA (143),0,NOT APPLICABLE,35.4931,-85.05965,1,State Highway,SR-303 CRANMORE COVE RD,Major Collector,Utility Pole/Light Support,Dark - Not Lighted,Not Reported
471183,2022,2022,12,12,13,58,187,WILLIAMSON (187),0,NOT APPLICABLE,35.77496944,-86.84286111,1,US Highway,US-431 SR-106 LEWISBURG PK,Principal Arterial - Other,Tree (Standing Only),Daylight,Cloudy
471184,2022,2022,12,12,15,58,119,MAURY (119),470,COLUMBIA,35.62316944,-87.11465,1,US Highway,US-43 SR-6 NEW LAWRENCEBURG HW,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
471185,2022,2022,12,15,14,54,165,SUMNER (165),0,NOT APPLICABLE,36.3531,-86.61266111,1,State Highway,SR-258 NEW SHACKLE ISLAND RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
