mstrrecnbr,collision_ts,year,county,countystat,crash,crash_type,fatalities,non_motorists,commercial,fatal_c,nonmotor_c,truck_c,fatalc,serious_injuries,ped,bike,lighting,weather,first_harmful_event,latitude,longitude,in_city,src_layer
102366069,2019-04-19,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05294,-86.68592,False,Crashes_2010_2019_MPO
100969022,2015-09-28,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04026,-86.8164,False,Crashes_2010_2019_MPO
100642063,2014-10-12,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03546,-86.78321,False,Crashes_2010_2019_MPO
101032631,2015-11-19,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04138,-86.77981,False,Crashes_2010_2019_MPO
101857426,2017-12-13,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03745,-86.78619,False,Crashes_2010_2019_MPO
101868817,2017-12-25,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05263,-86.68442,False,Crashes_2010_2019_MPO
102476031,2019-08-13,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93374,-86.81767,False,Crashes_2010_2019_MPO
101713005,2017-07-27,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92909,-86.74996,False,Crashes_2010_2019_MPO
100995399,2015-10-23,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01046,-86.70225,False,Crashes_2010_2019_MPO
101575795,2017-03-07,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0414,-86.78248,False,Crashes_2010_2019_MPO
102230214,2018-11-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0135,-86.80381,True,Crashes_2010_2019_MPO
100307947,2013-03-25,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9246,-86.87605,False,Crashes_2010_2019_MPO
100638525,2014-10-05,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0157,-86.8214,True,Crashes_2010_2019_MPO
101099088,2016-02-03,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02951,-86.783978,True,Crashes_2010_2019_MPO
102017165,2018-05-20,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04755,-86.77511,False,Crashes_2010_2019_MPO
101738646,2017-08-22,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02095,-86.79566,True,Crashes_2010_2019_MPO
101480138,2016-12-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93292,-86.86217,False,Crashes_2010_2019_MPO
102038418,2018-06-09,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03832,-86.78426,False,Crashes_2010_2019_MPO
101706913,2017-07-20,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93211,-86.86276,False,Crashes_2010_2019_MPO
101480777,2016-12-18,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95806,-86.76773,True,Crashes_2010_2019_MPO
102363463,2019-04-17,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96688,-86.81117,True,Crashes_2010_2019_MPO
100861974,2015-06-17,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04935,-86.81616,False,Crashes_2010_2019_MPO
100502282,2014-04-29,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95078,-86.80645,False,Crashes_2010_2019_MPO
101208146,2016-05-19,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04003,-86.74381,False,Crashes_2010_2019_MPO
101316110,2016-07-29,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04802,-86.71358,False,Crashes_2010_2019_MPO
102363369,2019-04-17,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04899,-86.71371,False,Crashes_2010_2019_MPO
100994588,2015-10-23,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03599,-86.7872,True,Crashes_2010_2019_MPO
100859935,2015-06-12,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04526,-86.71475,False,Crashes_2010_2019_MPO
101189414,2016-05-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95348,-86.71453,False,Crashes_2010_2019_MPO
101061812,2015-12-17,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98382,-86.69819,True,Crashes_2010_2019_MPO
101492499,2016-12-31,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03969,-86.73917,False,Crashes_2010_2019_MPO
102612095,2019-12-31,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05312,-86.77516,False,Crashes_2010_2019_MPO
101868060,2017-12-23,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98818,-86.77807,True,Crashes_2010_2019_MPO
102333477,2019-03-17,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04272,-86.82888,False,Crashes_2010_2019_MPO
101676182,2017-06-17,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95368,-86.71965,False,Crashes_2010_2019_MPO
102006230,2018-05-10,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94699,-86.81153,False,Crashes_2010_2019_MPO
100265014,2012-12-11,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93581,-86.81814,False,Crashes_2010_2019_MPO
101824508,2017-11-13,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96725,-86.81422,True,Crashes_2010_2019_MPO
102221853,2018-11-23,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96396,-86.81452,False,Crashes_2010_2019_MPO
102048639,2018-06-20,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97779,-86.80382,True,Crashes_2010_2019_MPO
100291195,2013-02-11,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99534,-86.77703,True,Crashes_2010_2019_MPO
101925952,2018-02-24,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93324,-86.86192,False,Crashes_2010_2019_MPO
101936380,2018-03-07,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04953,-86.77572,False,Crashes_2010_2019_MPO
102567923,2019-11-14,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04116,-86.77638,False,Crashes_2010_2019_MPO
101125404,2016-03-01,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94775,-86.81475,False,Crashes_2010_2019_MPO
100148319,2012-02-10,2012,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.96382,-86.80841,False,Crashes_2010_2019_MPO
100942558,2015-08-31,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94683,-86.85172,False,Crashes_2010_2019_MPO
100916553,2015-08-03,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96312,-86.81899,True,Crashes_2010_2019_MPO
100484319,2014-04-09,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94435,-86.84607,False,Crashes_2010_2019_MPO
101400216,2016-10-10,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92546,-86.87275,False,Crashes_2010_2019_MPO
100995892,2015-10-25,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04031,-86.78262,False,Crashes_2010_2019_MPO
101079598,2016-01-18,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02302,-86.79449,True,Crashes_2010_2019_MPO
101070833,2016-01-02,2016,,19.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.04053,-86.74379,False,Crashes_2010_2019_MPO
101899002,2018-01-27,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96681,-86.81119,True,Crashes_2010_2019_MPO
102298532,2019-02-06,2019,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.03336,-86.78872,True,Crashes_2010_2019_MPO
101852516,2017-12-08,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.947,-86.85333,False,Crashes_2010_2019_MPO
101745079,2017-08-29,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03827,-86.78633,False,Crashes_2010_2019_MPO
102443791,2019-07-10,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04521,-86.6858,False,Crashes_2010_2019_MPO
102250064,2018-12-18,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94604,-86.8086,False,Crashes_2010_2019_MPO
100875376,2015-06-23,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92338,-86.87275,False,Crashes_2010_2019_MPO
101002510,2015-11-03,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04537,-86.71326,False,Crashes_2010_2019_MPO
100876243,2015-06-25,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96279,-86.80901,False,Crashes_2010_2019_MPO
101649511,2017-05-19,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04028,-86.76837,False,Crashes_2010_2019_MPO
101593991,2017-03-25,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0043,-86.79069,True,Crashes_2010_2019_MPO
101662158,2017-06-02,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01786,-86.82097,True,Crashes_2010_2019_MPO
100499943,2014-04-23,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93045,-86.82422,False,Crashes_2010_2019_MPO
101331288,2016-08-18,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99734,-86.79486,True,Crashes_2010_2019_MPO
100829585,2015-05-06,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01234,-86.80117,True,Crashes_2010_2019_MPO
101865517,2017-12-19,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92449,-86.87479,False,Crashes_2010_2019_MPO
101453723,2016-11-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95347,-86.81784,False,Crashes_2010_2019_MPO
101277931,2016-07-01,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
102358816,2019-04-11,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99859,-86.8055,True,Crashes_2010_2019_MPO
100920632,2015-08-10,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04665,-86.72503,False,Crashes_2010_2019_MPO
102113779,2018-08-18,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04194,-86.72652,False,Crashes_2010_2019_MPO
102312563,2019-02-21,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03611,-86.79483,True,Crashes_2010_2019_MPO
101189749,2016-05-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95974,-86.80205,False,Crashes_2010_2019_MPO
102382419,2019-05-07,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93503,-86.86058,False,Crashes_2010_2019_MPO
101766101,2017-09-19,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98776,-86.73865,True,Crashes_2010_2019_MPO
101978537,2018-04-15,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99841,-86.80399,True,Crashes_2010_2019_MPO
101421968,2016-10-24,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95794,-86.80256,False,Crashes_2010_2019_MPO
102196456,2018-10-31,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93554,-86.82415,False,Crashes_2010_2019_MPO
101400677,2016-10-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96928,-86.80652,True,Crashes_2010_2019_MPO
102551140,2019-10-28,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9233,-86.76699,False,Crashes_2010_2019_MPO
101993894,2018-04-25,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99113,-86.84782,False,Crashes_2010_2019_MPO
102161936,2018-09-29,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96669,-86.809158,True,Crashes_2010_2019_MPO
100980400,2015-10-16,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96518,-86.80029,True,Crashes_2010_2019_MPO
100383057,2013-09-21,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92859,-86.87498,False,Crashes_2010_2019_MPO
101420133,2016-10-22,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92641,-86.82453,False,Crashes_2010_2019_MPO
101929790,2018-02-28,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96312,-86.81897,True,Crashes_2010_2019_MPO
102432664,2019-06-29,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96672,-86.81139,True,Crashes_2010_2019_MPO
102581993,2019-11-26,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92395,-86.87676,False,Crashes_2010_2019_MPO
100754785,2015-03-01,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03385,-86.69227,False,Crashes_2010_2019_MPO
101574969,2017-03-06,2017,,19.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.04537,-86.71326,False,Crashes_2010_2019_MPO
101240667,2016-06-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00734,-86.78788,True,Crashes_2010_2019_MPO
102529842,2019-10-04,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9583,-86.8023,False,Crashes_2010_2019_MPO
101333764,2016-08-22,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01346,-86.80304,True,Crashes_2010_2019_MPO
100695450,2014-11-23,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0392,-86.78276,False,Crashes_2010_2019_MPO
101934197,2018-03-05,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94838,-86.80772,False,Crashes_2010_2019_MPO
102594639,2019-12-11,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92317,-86.81685,False,Crashes_2010_2019_MPO
100945692,2015-08-24,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99247,-86.79874,True,Crashes_2010_2019_MPO
101233635,2016-05-27,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96244,-86.69365,False,Crashes_2010_2019_MPO
100823344,2015-04-21,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97738,-86.80372,True,Crashes_2010_2019_MPO
102255959,2018-12-23,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04487,-86.72468,False,Crashes_2010_2019_MPO
100654508,2014-10-16,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94138,-86.83278,False,Crashes_2010_2019_MPO
101107394,2016-02-17,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05082,-86.71761,False,Crashes_2010_2019_MPO
102604487,2019-12-21,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.044,-86.84546,False,Crashes_2010_2019_MPO
101643030,2017-05-13,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04026,-86.8164,False,Crashes_2010_2019_MPO
101712630,2017-07-26,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03285,-86.77181,False,Crashes_2010_2019_MPO
102479496,2019-08-16,2019,,19.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.05194,-86.71449,False,Crashes_2010_2019_MPO
100326778,2013-05-09,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9353,-86.87829,False,Crashes_2010_2019_MPO
101070888,2016-01-02,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04384,-86.69313,False,Crashes_2010_2019_MPO
101700017,2017-07-13,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99922,-86.80923,True,Crashes_2010_2019_MPO
100835789,2015-05-17,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04838,-86.74365,False,Crashes_2010_2019_MPO
101424502,2016-10-27,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04064,-86.78237,False,Crashes_2010_2019_MPO
101702873,2017-07-16,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98879,-86.80179,True,Crashes_2010_2019_MPO
100292214,2013-02-13,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93499,-86.82153,False,Crashes_2010_2019_MPO
100641700,2014-10-11,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96269,-86.81138,False,Crashes_2010_2019_MPO
100277349,2013-01-10,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97079,-86.72669,True,Crashes_2010_2019_MPO
100423760,2013-12-24,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94645,-86.82369,False,Crashes_2010_2019_MPO
101555699,2017-02-13,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99781,-86.79886,True,Crashes_2010_2019_MPO
101683514,2017-06-23,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03213,-86.79451,True,Crashes_2010_2019_MPO
100824615,2015-04-27,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99688,-86.79697,True,Crashes_2010_2019_MPO
101700247,2017-07-11,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
102504250,2019-09-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96705,-86.81355,True,Crashes_2010_2019_MPO
100641563,2014-10-10,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02606,-86.87904,False,Crashes_2010_2019_MPO
100422044,2013-12-19,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95339,-86.82244,False,Crashes_2010_2019_MPO
102125956,2018-08-28,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94782,-86.81975,False,Crashes_2010_2019_MPO
102419317,2019-06-14,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02764,-86.68138,False,Crashes_2010_2019_MPO
100826295,2015-04-30,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02931,-86.74343,False,Crashes_2010_2019_MPO
101773734,2017-09-27,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93373,-86.81796,False,Crashes_2010_2019_MPO
102127974,2018-08-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97716,-86.67813,False,Crashes_2010_2019_MPO
100975387,2015-10-08,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94636,-86.80871,False,Crashes_2010_2019_MPO
100716985,2015-01-03,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0127,-86.70907,False,Crashes_2010_2019_MPO
102419648,2019-06-15,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0453,-86.70168,False,Crashes_2010_2019_MPO
101763196,2017-09-17,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05473,-86.72382,False,Crashes_2010_2019_MPO
102211045,2018-11-12,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94686,-86.81163,False,Crashes_2010_2019_MPO
100248300,2012-11-04,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99571,-86.78099,True,Crashes_2010_2019_MPO
101159584,2016-04-07,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03488,-86.78307,True,Crashes_2010_2019_MPO
102117055,2018-08-21,2018,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.9618,-86.7106,True,Crashes_2010_2019_MPO
101736625,2017-08-20,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97468,-86.8049,True,Crashes_2010_2019_MPO
102463096,2019-07-26,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9336,-86.81617,False,Crashes_2010_2019_MPO
102390162,2019-05-15,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9691,-86.80976,True,Crashes_2010_2019_MPO
101900527,2018-01-25,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96694,-86.67685,False,Crashes_2010_2019_MPO
101983760,2018-04-20,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96264,-86.7372,True,Crashes_2010_2019_MPO
101100178,2016-02-05,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04345,-86.68891,False,Crashes_2010_2019_MPO
102467674,2019-08-04,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0342,-86.71309,False,Crashes_2010_2019_MPO
100503897,2014-05-03,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99294,-86.69444,True,Crashes_2010_2019_MPO
100702084,2014-12-05,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95992,-86.80184,False,Crashes_2010_2019_MPO
101040007,2015-11-30,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02139,-86.7114,False,Crashes_2010_2019_MPO
101304300,2016-07-26,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92585,-86.77985,False,Crashes_2010_2019_MPO
102014852,2018-05-18,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02496,-86.713,False,Crashes_2010_2019_MPO
101829273,2017-11-17,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03313,-86.77437,False,Crashes_2010_2019_MPO
102375127,2019-04-29,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99508,-86.77414,True,Crashes_2010_2019_MPO
100656443,2014-10-20,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04083,-86.74367,False,Crashes_2010_2019_MPO
102240134,2018-12-08,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01316,-86.8015,True,Crashes_2010_2019_MPO
100966365,2015-09-24,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04241,-86.78167,False,Crashes_2010_2019_MPO
102045419,2018-06-16,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04081,-86.71262,False,Crashes_2010_2019_MPO
102101933,2018-08-08,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04107,-86.77562,False,Crashes_2010_2019_MPO
101784827,2017-10-06,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9476,-86.81406,False,Crashes_2010_2019_MPO
101664091,2017-06-04,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03517,-86.76871,False,Crashes_2010_2019_MPO
101634113,2017-05-03,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02972,-86.7837,True,Crashes_2010_2019_MPO
101895477,2018-01-24,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93215,-86.79441,False,Crashes_2010_2019_MPO
102095723,2018-08-02,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03654,-86.79084,True,Crashes_2010_2019_MPO
101842195,2017-11-29,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05081,-86.77515,False,Crashes_2010_2019_MPO
101427309,2016-10-31,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98802,-86.76262,True,Crashes_2010_2019_MPO
102223238,2018-11-24,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98038,-86.67832,False,Crashes_2010_2019_MPO
100308916,2013-03-28,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00593,-86.78902,True,Crashes_2010_2019_MPO
102286291,2019-01-24,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93808,-86.8218,False,Crashes_2010_2019_MPO
101488605,2016-12-23,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95863,-86.81556,False,Crashes_2010_2019_MPO
101832786,2017-11-21,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00065,-86.81056,True,Crashes_2010_2019_MPO
100510820,2014-05-19,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03492,-86.78339,True,Crashes_2010_2019_MPO
100806421,2015-04-10,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04008,-86.74425,False,Crashes_2010_2019_MPO
101453207,2016-11-18,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03319,-86.7876,True,Crashes_2010_2019_MPO
100729021,2015-01-29,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05212,-86.69669,False,Crashes_2010_2019_MPO
100630669,2014-09-18,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03236,-86.7664,False,Crashes_2010_2019_MPO
101631794,2017-05-02,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9666,-86.80925,True,Crashes_2010_2019_MPO
102234690,2018-12-04,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0449,-86.72461,False,Crashes_2010_2019_MPO
102299135,2019-02-06,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94433,-86.8199,False,Crashes_2010_2019_MPO
100820457,2015-04-19,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93581,-86.81814,False,Crashes_2010_2019_MPO
100946356,2015-09-03,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0399,-86.78103,False,Crashes_2010_2019_MPO
102605325,2019-12-21,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
101807389,2017-10-28,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9407,-86.83934,False,Crashes_2010_2019_MPO
102481819,2019-08-19,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04892,-86.86862,False,Crashes_2010_2019_MPO
100258252,2012-11-27,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96667,-86.80917,True,Crashes_2010_2019_MPO
101168051,2016-04-20,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94872,-86.83189,False,Crashes_2010_2019_MPO
101930950,2018-03-01,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96055,-86.81554,False,Crashes_2010_2019_MPO
101982948,2018-04-19,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02318,-86.68607,False,Crashes_2010_2019_MPO
