record_no,source_layer,collision_ts,crash_year,latitude,longitude,in_city,fatalities,non_motorists,truck_involved,serious_injuries,pedestrian,bicycle,crash_type,manner_of_collision,lighting,weather,first_harmful_event
100150471,Crashes_2010_2019_MPO,2012-02-22,2012,35.96512,-86.80035,True,0,0,0,,,,,,,,
100150573,Crashes_2010_2019_MPO,2012-02-22,2012,35.96496,-86.80331,True,0,0,0,,,,,,,,
100150932,Crashes_2010_2019_MPO,2012-02-23,2012,36.0157,-86.84547,True,0,0,0,,,,,,,,
100152304,Crashes_2010_2019_MPO,2012-02-27,2012,35.99431,-86.76531,True,0,0,1,,,,,,,,
100152174,Crashes_2010_2019_MPO,2012-02-27,2012,35.96555,-86.70576,True,0,0,0,,,,,,,,
100153239,Crashes_2010_2019_MPO,2012-02-29,2012,35.94761,-86.81992,False,0,0,0,,,,,,,,
100152788,Crashes_2010_2019_MPO,2012-02-29,2012,35.96518,-86.7271,True,0,0,0,,,,,,,,
10805922,Crashes_2010_2019_MPO,2012-02-29,2012,36.0529,-86.685852,False,0,0,0,,,,,,,,
100152829,Crashes_2010_2019_MPO,2012-02-29,2012,35.98243,-86.75262,True,0,0,0,,,,,,,,
100153260,Crashes_2010_2019_MPO,2012-03-01,2012,36.03689,-86.81684,True,0,0,0,,,,,,,,
100153774,Crashes_2010_2019_MPO,2012-03-02,2012,35.98977,-86.72851,True,0,0,0,,,,,,,,
100154709,Crashes_2010_2019_MPO,2012-03-02,2012,35.92491,-86.82471,False,0,0,1,,,,,,,,
100154157,Crashes_2010_2019_MPO,2012-03-03,2012,35.98067,-86.84317,False,0,0,0,,,,,,,,
100154320,Crashes_2010_2019_MPO,2012-03-03,2012,36.03093,-86.78699,True,0,0,0,,,,,,,,
100154665,Crashes_2010_2019_MPO,2012-03-05,2012,36.01769,-86.79956,True,0,0,0,,,,,,,,
100154907,Crashes_2010_2019_MPO,2012-03-05,2012,35.96172,-86.85377,False,0,0,0,,,,,,,,
100154748,Crashes_2010_2019_MPO,2012-03-05,2012,36.03175,-86.78961,True,0,0,0,,,,,,,,
100154666,Crashes_2010_2019_MPO,2012-03-05,2012,35.97263,-86.74282,True,0,0,1,,,,,,,,
100155207,Crashes_2010_2019_MPO,2012-03-06,2012,36.0053,-86.78967,True,0,0,0,,,,,,,,
100155384,Crashes_2010_2019_MPO,2012-03-07,2012,35.95656,-86.84894,False,0,0,0,,,,,,,,
100155598,Crashes_2010_2019_MPO,2012-03-08,2012,35.93785,-86.70857,False,0,0,0,,,,,,,,
100155913,Crashes_2010_2019_MPO,2012-03-08,2012,35.96722,-86.81353,True,0,0,0,,,,,,,,
100156551,Crashes_2010_2019_MPO,2012-03-08,2012,36.01772,-86.78632,True,0,0,0,,,,,,,,
100156154,Crashes_2010_2019_MPO,2012-03-09,2012,36.03652,-86.80099,True,0,0,0,,,,,,,,
100156242,Crashes_2010_2019_MPO,2012-03-09,2012,36.02595,-86.82497,True,0,0,0,,,,,,,,
100156884,Crashes_2010_2019_MPO,2012-03-11,2012,36.03033,-86.87592,False,0,0,0,,,,,,,,
100157229,Crashes_2010_2019_MPO,2012-03-12,2012,35.96798,-86.81832,True,0,0,0,,,,,,,,
100157259,Crashes_2010_2019_MPO,2012-03-12,2012,36.0025,-86.79287,True,0,0,0,,,,,,,,
10805440,Crashes_2010_2019_MPO,2012-03-13,2012,36.026395,-86.753462,False,0,0,0,,,,,,,,
100157719,Crashes_2010_2019_MPO,2012-03-14,2012,35.99515,-86.7749,True,0,0,0,,,,,,,,
100157803,Crashes_2010_2019_MPO,2012-03-14,2012,35.9667,-86.80978,True,0,0,1,,,,,,,,
100158088,Crashes_2010_2019_MPO,2012-03-15,2012,35.96722,-86.81353,True,0,0,0,,,,,,,,
100158164,Crashes_2010_2019_MPO,2012-03-15,2012,35.98592,-86.73716,True,0,0,0,,,,,,,,
100159064,Crashes_2010_2019_MPO,2012-03-17,2012,36.03322,-86.78532,True,0,0,0,,,,,,,,
100159682,Crashes_2010_2019_MPO,2012-03-19,2012,35.96665,-86.8094,True,0,0,0,,,,,,,,
100159569,Crashes_2010_2019_MPO,2012-03-19,2012,36.03514,-86.80579,True,0,0,0,,,,,,,,
100160000,Crashes_2010_2019_MPO,2012-03-20,2012,35.96174,-86.80177,True,0,0,0,,,,,,,,
100159866,Crashes_2010_2019_MPO,2012-03-20,2012,35.99438,-86.79783,True,0,0,0,,,,,,,,
100159767,Crashes_2010_2019_MPO,2012-03-20,2012,36.02592,-86.87886,False,0,0,0,,,,,,,,
100159825,Crashes_2010_2019_MPO,2012-03-20,2012,35.97776,-86.80359,True,0,0,1,,,,,,,,
100160384,Crashes_2010_2019_MPO,2012-03-21,2012,36.03357,-86.77967,True,0,0,0,,,,,,,,
100160212,Crashes_2010_2019_MPO,2012-03-21,2012,35.9667,-86.81117,True,0,0,0,,,,,,,,
100160192,Crashes_2010_2019_MPO,2012-03-21,2012,35.96278,-86.81804,True,0,0,1,,,,,,,,
100160470,Crashes_2010_2019_MPO,2012-03-22,2012,35.96678,-86.80903,True,0,0,0,,,,,,,,
100160686,Crashes_2010_2019_MPO,2012-03-22,2012,35.98129,-86.84615,False,0,0,0,,,,,,,,
100160914,Crashes_2010_2019_MPO,2012-03-23,2012,36.03456,-86.80282,True,0,0,0,,,,,,,,
100161155,Crashes_2010_2019_MPO,2012-03-23,2012,36.00417,-86.79083,True,0,0,0,,,,,,,,
100161568,Crashes_2010_2019_MPO,2012-03-23,2012,36.02747,-86.86409,False,0,0,0,,,,,,,,
100161216,Crashes_2010_2019_MPO,2012-03-23,2012,35.93283,-86.8774,False,0,0,0,,,,,,,,
100162232,Crashes_2010_2019_MPO,2012-03-26,2012,35.9667,-86.81117,True,0,0,0,,,,,,,,
100161980,Crashes_2010_2019_MPO,2012-03-26,2012,35.98906,-86.74133,True,0,0,0,,,,,,,,
100162212,Crashes_2010_2019_MPO,2012-03-26,2012,36.00313,-86.79221,True,0,0,0,,,,,,,,
100162003,Crashes_2010_2019_MPO,2012-03-26,2012,35.98954,-86.74236,True,0,0,0,,,,,,,,
100162296,Crashes_2010_2019_MPO,2012-03-26,2012,35.96486,-86.82216,True,0,0,0,,,,,,,,
100162377,Crashes_2010_2019_MPO,2012-03-27,2012,35.99807,-86.80111,True,0,0,0,,,,,,,,
100162538,Crashes_2010_2019_MPO,2012-03-27,2012,36.01352,-86.80393,True,0,0,0,,,,,,,,
100162589,Crashes_2010_2019_MPO,2012-03-27,2012,36.03336,-86.78872,True,0,0,0,,,,,,,,
100162526,Crashes_2010_2019_MPO,2012-03-27,2012,35.96938,-86.80862,True,0,0,0,,,,,,,,
100163006,Crashes_2010_2019_MPO,2012-03-28,2012,36.03165,-86.87539,False,0,0,0,,,,,,,,
100163005,Crashes_2010_2019_MPO,2012-03-28,2012,36.03165,-86.87539,False,0,0,0,,,,,,,,
100162856,Crashes_2010_2019_MPO,2012-03-28,2012,35.96671,-86.8091,True,0,0,0,,,,,,,,
100163004,Crashes_2010_2019_MPO,2012-03-28,2012,36.03165,-86.87539,False,0,0,0,,,,,,,,
100162784,Crashes_2010_2019_MPO,2012-03-28,2012,35.96464,-86.79038,True,0,0,0,,,,,,,,
100163116,Crashes_2010_2019_MPO,2012-03-28,2012,35.96595,-86.80468,True,0,0,0,,,,,,,,
100165186,Crashes_2010_2019_MPO,2012-03-29,2012,35.96505,-86.69355,False,0,0,0,,,,,,,,
100164814,Crashes_2010_2019_MPO,2012-03-31,2012,36.01138,-86.78487,True,0,0,0,,,,,,,,
100164926,Crashes_2010_2019_MPO,2012-04-02,2012,35.98823,-86.84682,False,0,1,0,,,,,,,,
100164843,Crashes_2010_2019_MPO,2012-04-02,2012,36.01284,-86.80082,True,0,0,0,,,,,,,,
100165163,Crashes_2010_2019_MPO,2012-04-03,2012,36.0346,-86.7834,True,0,0,0,,,,,,,,
100165128,Crashes_2010_2019_MPO,2012-04-03,2012,36.0343,-86.79174,True,0,0,1,,,,,,,,
100165751,Crashes_2010_2019_MPO,2012-04-04,2012,35.96382,-86.80841,False,0,0,0,,,,,,,,
100165868,Crashes_2010_2019_MPO,2012-04-05,2012,35.9952,-86.7755,True,0,0,0,,,,,,,,
100165927,Crashes_2010_2019_MPO,2012-04-05,2012,36.02883,-86.7912,True,0,0,0,,,,,,,,
100165869,Crashes_2010_2019_MPO,2012-04-05,2012,35.9952,-86.7755,True,0,0,0,,,,,,,,
100166433,Crashes_2010_2019_MPO,2012-04-06,2012,35.9667,-86.81117,True,0,0,0,,,,,,,,
100166290,Crashes_2010_2019_MPO,2012-04-06,2012,35.99315,-86.69646,True,0,0,1,,,,,,,,
100166494,Crashes_2010_2019_MPO,2012-04-06,2012,35.96382,-86.80841,False,0,0,0,,,,,,,,
100167131,Crashes_2010_2019_MPO,2012-04-08,2012,35.97584,-86.80425,True,0,0,0,,,,,,,,
100167546,Crashes_2010_2019_MPO,2012-04-09,2012,35.96683,-86.80899,True,0,0,0,,,,,,,,
100168307,Crashes_2010_2019_MPO,2012-04-11,2012,35.9921,-86.7987,True,0,0,0,,,,,,,,
100168324,Crashes_2010_2019_MPO,2012-04-11,2012,35.9801,-86.80301,True,0,0,0,,,,,,,,
100168265,Crashes_2010_2019_MPO,2012-04-11,2012,35.96758,-86.81688,True,0,0,0,,,,,,,,
100168107,Crashes_2010_2019_MPO,2012-04-11,2012,36.03466,-86.80277,True,0,0,0,,,,,,,,
100168106,Crashes_2010_2019_MPO,2012-04-11,2012,35.94991,-86.75937,True,0,0,0,,,,,,,,
100168349,Crashes_2010_2019_MPO,2012-04-11,2012,36.03336,-86.78872,True,0,0,0,,,,,,,,
100168728,Crashes_2010_2019_MPO,2012-04-12,2012,36.02844,-86.79142,True,0,0,0,,,,,,,,
10719331,Crashes_2010_2019_MPO,2012-04-12,2012,36.043029,-86.712829,False,0,0,0,,,,,,,,
100168826,Crashes_2010_2019_MPO,2012-04-13,2012,35.96117,-86.76657,True,0,0,0,,,,,,,,
100168845,Crashes_2010_2019_MPO,2012-04-13,2012,35.99385,-86.76107,True,0,0,0,,,,,,,,
100168874,Crashes_2010_2019_MPO,2012-04-13,2012,35.96595,-86.80315,True,0,0,0,,,,,,,,
100169227,Crashes_2010_2019_MPO,2012-04-14,2012,36.008,-86.72023,True,0,0,0,,,,,,,,
100169764,Crashes_2010_2019_MPO,2012-04-15,2012,35.98668,-86.80074,True,0,0,0,,,,,,,,
100169828,Crashes_2010_2019_MPO,2012-04-16,2012,35.97881,-86.72529,True,0,0,0,,,,,,,,
100172316,Crashes_2010_2019_MPO,2012-04-16,2012,35.96677,-86.81365,True,0,0,0,,,,,,,,
100169824,Crashes_2010_2019_MPO,2012-04-16,2012,35.96601,-86.77919,True,0,0,0,,,,,,,,
100169863,Crashes_2010_2019_MPO,2012-04-16,2012,35.96441,-86.78827,True,0,0,0,,,,,,,,
100170659,Crashes_2010_2019_MPO,2012-04-18,2012,36.04157,-86.85159,True,0,0,0,,,,,,,,
100178202,Crashes_2010_2019_MPO,2012-04-20,2012,36.00442,-86.79057,True,0,0,0,,,,,,,,
100171253,Crashes_2010_2019_MPO,2012-04-20,2012,36.00954,-86.847,True,0,0,0,,,,,,,,
100171472,Crashes_2010_2019_MPO,2012-04-20,2012,36.01972,-86.78689,True,0,0,0,,,,,,,,
100171639,Crashes_2010_2019_MPO,2012-04-21,2012,36.01736,-86.79771,True,0,0,0,,,,,,,,
100172148,Crashes_2010_2019_MPO,2012-04-21,2012,35.92903,-86.84803,False,0,0,1,,,,,,,,
100174117,Crashes_2010_2019_MPO,2012-04-23,2012,36.03406,-86.7834,True,0,0,0,,,,,,,,
100172319,Crashes_2010_2019_MPO,2012-04-23,2012,36.01701,-86.78612,True,0,0,0,,,,,,,,
10719347,Crashes_2010_2019_MPO,2012-04-24,2012,36.053421,-86.742895,False,0,0,0,,,,,,,,
100172573,Crashes_2010_2019_MPO,2012-04-24,2012,36.033218,-86.785316,True,0,0,0,,,,,,,,
100172872,Crashes_2010_2019_MPO,2012-04-25,2012,35.96116,-86.76535,True,0,0,0,,,,,,,,
100173398,Crashes_2010_2019_MPO,2012-04-25,2012,35.96712,-86.80726,True,0,0,1,,,,,,,,
100172903,Crashes_2010_2019_MPO,2012-04-25,2012,35.96496,-86.80331,True,0,0,0,,,,,,,,
100173609,Crashes_2010_2019_MPO,2012-04-27,2012,35.99899,-86.80809,True,0,0,0,,,,,,,,
100173905,Crashes_2010_2019_MPO,2012-04-28,2012,36.03598,-86.79674,True,0,0,0,,,,,,,,
100174036,Crashes_2010_2019_MPO,2012-04-28,2012,36.0299,-86.8652,False,0,0,0,,,,,,,,
100180075,Crashes_2010_2019_MPO,2012-04-29,2012,36.02922,-86.79437,True,0,0,0,,,,,,,,
100174423,Crashes_2010_2019_MPO,2012-04-30,2012,35.96668,-86.80914,True,0,0,0,,,,,,,,
100174734,Crashes_2010_2019_MPO,2012-04-30,2012,35.9674,-86.81547,True,0,0,0,,,,,,,,
100174565,Crashes_2010_2019_MPO,2012-04-30,2012,35.96382,-86.80841,False,0,0,0,,,,,,,,
100175118,Crashes_2010_2019_MPO,2012-05-01,2012,36.03414,-86.78731,True,0,0,0,,,,,,,,
100175204,Crashes_2010_2019_MPO,2012-05-01,2012,35.9659,-86.80587,True,0,0,0,,,,,,,,
100175078,Crashes_2010_2019_MPO,2012-05-01,2012,35.99333,-86.6983,True,0,0,0,,,,,,,,
100175080,Crashes_2010_2019_MPO,2012-05-01,2012,35.99146,-86.75289,True,0,0,0,,,,,,,,
100175284,Crashes_2010_2019_MPO,2012-05-02,2012,36.03118,-86.78309,True,0,0,0,,,,,,,,
100175281,Crashes_2010_2019_MPO,2012-05-02,2012,36.03249,-86.78292,True,0,0,0,,,,,,,,
100176114,Crashes_2010_2019_MPO,2012-05-03,2012,36.03383,-86.78343,True,0,0,0,,,,,,,,
100176241,Crashes_2010_2019_MPO,2012-05-04,2012,35.99644,-86.788,True,0,0,0,,,,,,,,
100177256,Crashes_2010_2019_MPO,2012-05-04,2012,35.99662,-86.79706,True,0,0,1,,,,,,,,
100176568,Crashes_2010_2019_MPO,2012-05-04,2012,36.01321,-86.78503,True,0,0,0,,,,,,,,
100177719,Crashes_2010_2019_MPO,2012-05-06,2012,35.99458,-86.76767,True,0,0,0,,,,,,,,
100177662,Crashes_2010_2019_MPO,2012-05-07,2012,35.9236,-86.76701,False,0,0,0,,,,,,,,
100177718,Crashes_2010_2019_MPO,2012-05-07,2012,35.99293,-86.81663,True,0,0,0,,,,,,,,
100177547,Crashes_2010_2019_MPO,2012-05-07,2012,36.03589,-86.78727,True,0,0,1,,,,,,,,
100178573,Crashes_2010_2019_MPO,2012-05-08,2012,35.97132,-86.70364,True,0,0,0,,,,,,,,
100178017,Crashes_2010_2019_MPO,2012-05-08,2012,35.96398,-86.80031,True,0,0,0,,,,,,,,
100178539,Crashes_2010_2019_MPO,2012-05-08,2012,36.03958,-86.86944,False,0,0,0,,,,,,,,
100179126,Crashes_2010_2019_MPO,2012-05-10,2012,35.97368,-86.80524,True,0,0,0,,,,,,,,
100179341,Crashes_2010_2019_MPO,2012-05-10,2012,35.93815,-86.68722,False,0,0,0,,,,,,,,
100179127,Crashes_2010_2019_MPO,2012-05-10,2012,35.9799,-86.82902,False,0,0,0,,,,,,,,
100179422,Crashes_2010_2019_MPO,2012-05-11,2012,35.97764,-86.77681,True,0,0,0,,,,,,,,
100179611,Crashes_2010_2019_MPO,2012-05-12,2012,35.97084,-86.72628,True,0,0,0,,,,,,,,
100179650,Crashes_2010_2019_MPO,2012-05-12,2012,36.0003,-86.83022,False,0,0,0,,,,,,,,
100179811,Crashes_2010_2019_MPO,2012-05-12,2012,35.99004,-86.74527,True,0,0,0,,,,,,,,
100179769,Crashes_2010_2019_MPO,2012-05-12,2012,36.03016,-86.87598,False,0,0,0,,,,,,,,
100179913,Crashes_2010_2019_MPO,2012-05-12,2012,36.01552,-86.77471,True,0,0,0,,,,,,,,
100180516,Crashes_2010_2019_MPO,2012-05-14,2012,36.02911,-86.79104,True,0,0,0,,,,,,,,
100182414,Crashes_2010_2019_MPO,2012-05-14,2012,35.93186,-86.81977,False,0,0,0,,,,,,,,
100181105,Crashes_2010_2019_MPO,2012-05-15,2012,35.96702,-86.81325,True,0,0,0,,,,,,,,
100183496,Crashes_2010_2019_MPO,2012-05-15,2012,36.04056,-86.7436,False,0,0,0,,,,,,,,
100181365,Crashes_2010_2019_MPO,2012-05-16,2012,35.96312,-86.81899,True,0,0,0,,,,,,,,
100181515,Crashes_2010_2019_MPO,2012-05-16,2012,35.99694,-86.7972,True,0,0,0,,,,,,,,
100181635,Crashes_2010_2019_MPO,2012-05-17,2012,36.00417,-86.79083,True,0,0,1,,,,,,,,
100181926,Crashes_2010_2019_MPO,2012-05-17,2012,35.96386,-86.8004,True,0,0,0,,,,,,,,
100182484,Crashes_2010_2019_MPO,2012-05-17,2012,35.93756,-86.76808,False,0,0,1,,,,,,,,
100182106,Crashes_2010_2019_MPO,2012-05-18,2012,35.9661,-86.80743,True,0,0,0,,,,,,,,
100185152,Crashes_2010_2019_MPO,2012-05-18,2012,35.96174,-86.80177,True,0,0,0,,,,,,,,
10394309,Crashes_2010_2019_MPO,2012-05-22,2012,36.04605,-86.69604,False,0,0,0,,,,,,,,
100183425,Crashes_2010_2019_MPO,2012-05-22,2012,35.98421,-86.77752,True,0,0,1,,,,,,,,
100183652,Crashes_2010_2019_MPO,2012-05-22,2012,35.96288,-86.80119,True,0,0,0,,,,,,,,
100183755,Crashes_2010_2019_MPO,2012-05-22,2012,35.99615,-86.7855,True,0,0,0,,,,,,,,
100184062,Crashes_2010_2019_MPO,2012-05-23,2012,35.96118,-86.75984,True,0,0,0,,,,,,,,
100185799,Crashes_2010_2019_MPO,2012-05-23,2012,36.00761,-86.78728,True,0,0,0,,,,,,,,
100184310,Crashes_2010_2019_MPO,2012-05-24,2012,35.95823,-86.7695,True,0,0,1,,,,,,,,
100184851,Crashes_2010_2019_MPO,2012-05-25,2012,35.96113,-86.75764,True,0,0,0,,,,,,,,
100185292,Crashes_2010_2019_MPO,2012-05-26,2012,36.0307,-86.78481,True,0,0,0,,,,,,,,
100184941,Crashes_2010_2019_MPO,2012-05-26,2012,36.01302,-86.78112,True,0,0,0,,,,,,,,
100185708,Crashes_2010_2019_MPO,2012-05-28,2012,36.0026,-86.7923,True,0,0,0,,,,,,,,
100185587,Crashes_2010_2019_MPO,2012-05-28,2012,35.98721,-86.81643,True,0,0,0,,,,,,,,
100185996,Crashes_2010_2019_MPO,2012-05-29,2012,35.99667,-86.79004,True,0,0,0,,,,,,,,
100185803,Crashes_2010_2019_MPO,2012-05-29,2012,35.96684,-86.81206,True,0,0,0,,,,,,,,
100186213,Crashes_2010_2019_MPO,2012-05-30,2012,36.03315,-86.7873,True,0,0,0,,,,,,,,
100186115,Crashes_2010_2019_MPO,2012-05-30,2012,36.00645,-86.75844,True,0,0,0,,,,,,,,
100186204,Crashes_2010_2019_MPO,2012-05-30,2012,35.9668,-86.81055,True,0,0,1,,,,,,,,
100186246,Crashes_2010_2019_MPO,2012-05-30,2012,35.96518,-86.80021,True,0,0,0,,,,,,,,
100186326,Crashes_2010_2019_MPO,2012-05-30,2012,35.9667,-86.81117,True,0,0,0,,,,,,,,
100186471,Crashes_2010_2019_MPO,2012-05-30,2012,35.965,-86.81585,True,0,0,0,,,,,,,,
100186733,Crashes_2010_2019_MPO,2012-05-31,2012,35.96584,-86.80317,True,0,0,0,,,,,,,,
100187915,Crashes_2010_2019_MPO,2012-05-31,2012,35.98627,-86.80063,True,0,0,0,,,,,,,,
100186498,Crashes_2010_2019_MPO,2012-05-31,2012,35.92823,-86.76738,False,0,0,0,,,,,,,,
100186761,Crashes_2010_2019_MPO,2012-05-31,2012,35.99644,-86.788,True,0,0,0,,,,,,,,
100187017,Crashes_2010_2019_MPO,2012-06-01,2012,35.96658,-86.80788,True,0,0,0,,,,,,,,
100187061,Crashes_2010_2019_MPO,2012-06-01,2012,35.964764,-86.81665,True,0,0,0,,,,,,,,
100186843,Crashes_2010_2019_MPO,2012-06-01,2012,35.99672,-86.79051,True,0,0,0,,,,,,,,
100186915,Crashes_2010_2019_MPO,2012-06-01,2012,35.96686,-86.81063,True,0,0,0,,,,,,,,
100187806,Crashes_2010_2019_MPO,2012-06-03,2012,35.99562,-86.78006,True,0,0,0,,,,,,,,
10394310,Crashes_2010_2019_MPO,2012-06-03,2012,36.05373,-86.690811,False,0,0,0,,,,,,,,
100188053,Crashes_2010_2019_MPO,2012-06-04,2012,36.02555,-86.78543,True,0,0,0,,,,,,,,
100187930,Crashes_2010_2019_MPO,2012-06-04,2012,36.03614,-86.79516,True,0,0,0,,,,,,,,
100188064,Crashes_2010_2019_MPO,2012-06-04,2012,36.03175,-86.78961,True,0,0,0,,,,,,,,
100188065,Crashes_2010_2019_MPO,2012-06-04,2012,35.98325,-86.71739,True,0,0,0,,,,,,,,
100188366,Crashes_2010_2019_MPO,2012-06-05,2012,35.98624,-86.73643,True,0,0,0,,,,,,,,
100188537,Crashes_2010_2019_MPO,2012-06-06,2012,35.98284,-86.69857,True,0,0,0,,,,,,,,
100189394,Crashes_2010_2019_MPO,2012-06-07,2012,36.02335,-86.78641,True,0,0,0,,,,,,,,
100188965,Crashes_2010_2019_MPO,2012-06-07,2012,35.96689,-86.81126,True,0,0,0,,,,,,,,
100189253,Crashes_2010_2019_MPO,2012-06-08,2012,35.96704,-86.80878,True,0,0,0,,,,,,,,
100190489,Crashes_2010_2019_MPO,2012-06-11,2012,35.9976,-86.7949,True,0,0,0,,,,,,,,
100190596,Crashes_2010_2019_MPO,2012-06-11,2012,35.96513,-86.72716,True,0,0,0,,,,,,,,
100190394,Crashes_2010_2019_MPO,2012-06-11,2012,36.0343,-86.79174,True,0,0,0,,,,,,,,
100190507,Crashes_2010_2019_MPO,2012-06-11,2012,35.98369,-86.80177,True,0,0,0,,,,,,,,
100190504,Crashes_2010_2019_MPO,2012-06-11,2012,36.01363,-86.77868,True,0,0,0,,,,,,,,
100190441,Crashes_2010_2019_MPO,2012-06-11,2012,35.96237,-86.81625,True,0,0,0,,,,,,,,
100190931,Crashes_2010_2019_MPO,2012-06-12,2012,35.97164,-86.80928,True,0,0,0,,,,,,,,
10702571,Crashes_2010_2019_MPO,2012-06-13,2012,36.041402,-86.77972,False,0,0,0,,,,,,,,
100191025,Crashes_2010_2019_MPO,2012-06-13,2012,35.98866,-86.7778,True,0,0,0,,,,,,,,
100191038,Crashes_2010_2019_MPO,2012-06-13,2012,36.03559,-86.80813,True,0,0,0,,,,,,,,
100192011,Crashes_2010_2019_MPO,2012-06-14,2012,36.00738,-86.78752,True,0,0,0,,,,,,,,
100191716,Crashes_2010_2019_MPO,2012-06-14,2012,35.99315,-86.69646,True,0,0,0,,,,,,,,
100191890,Crashes_2010_2019_MPO,2012-06-15,2012,35.99766,-86.79755,True,0,0,0,,,,,,,,
100192317,Crashes_2010_2019_MPO,2012-06-16,2012,35.9645,-86.80544,True,0,0,0,,,,,,,,
100192877,Crashes_2010_2019_MPO,2012-06-18,2012,36.03576,-86.78734,True,0,0,0,,,,,,,,
100193289,Crashes_2010_2019_MPO,2012-06-18,2012,36.01689,-86.78609,True,0,0,0,,,,,,,,
100192804,Crashes_2010_2019_MPO,2012-06-18,2012,35.97044,-86.7738,True,0,1,0,,,,,,,,
100193290,Crashes_2010_2019_MPO,2012-06-19,2012,36.03642,-86.81069,True,0,0,0,,,,,,,,
100193468,Crashes_2010_2019_MPO,2012-06-19,2012,35.99205,-86.70121,True,1,0,0,,,,,,,,
100193403,Crashes_2010_2019_MPO,2012-06-20,2012,36.00936,-86.8034,True,0,0,0,,,,,,,,
100195793,Crashes_2010_2019_MPO,2012-06-22,2012,36.03489,-86.78783,True,0,0,0,,,,,,,,
100194116,Crashes_2010_2019_MPO,2012-06-22,2012,35.96501,-86.79443,True,0,0,0,,,,,,,,
100195045,Crashes_2010_2019_MPO,2012-06-25,2012,35.96665,-86.80941,True,0,0,0,,,,,,,,
100195103,Crashes_2010_2019_MPO,2012-06-25,2012,35.96733,-86.79674,True,0,0,1,,,,,,,,
100195248,Crashes_2010_2019_MPO,2012-06-25,2012,35.9774,-86.67814,False,0,0,0,,,,,,,,
100195706,Crashes_2010_2019_MPO,2012-06-26,2012,35.99735,-86.79484,True,0,0,0,,,,,,,,
100195351,Crashes_2010_2019_MPO,2012-06-26,2012,35.99551,-86.77889,True,0,0,1,,,,,,,,
100195794,Crashes_2010_2019_MPO,2012-06-27,2012,36.03322,-86.78532,True,0,0,0,,,,,,,,
100195758,Crashes_2010_2019_MPO,2012-06-27,2012,35.96174,-86.80177,True,0,0,0,,,,,,,,
100196014,Crashes_2010_2019_MPO,2012-06-28,2012,35.96665,-86.80941,True,0,0,1,,,,,,,,
100196482,Crashes_2010_2019_MPO,2012-06-29,2012,35.92698,-86.76725,False,0,0,0,,,,,,,,
100196595,Crashes_2010_2019_MPO,2012-06-29,2012,35.96066,-86.80197,False,0,0,0,,,,,,,,
100197225,Crashes_2010_2019_MPO,2012-07-01,2012,35.99309,-86.84787,False,0,0,0,,,,,,,,
100197385,Crashes_2010_2019_MPO,2012-07-02,2012,36.03003,-86.79055,True,0,0,0,,,,,,,,
100197612,Crashes_2010_2019_MPO,2012-07-02,2012,35.93746,-86.70155,False,0,0,0,,,,,,,,
100197814,Crashes_2010_2019_MPO,2012-07-03,2012,35.9932,-86.79825,True,0,0,1,,,,,,,,
100198339,Crashes_2010_2019_MPO,2012-07-05,2012,35.98969,-86.82912,False,0,0,0,,,,,,,,
100198366,Crashes_2010_2019_MPO,2012-07-05,2012,35.99892,-86.77663,True,0,0,0,,,,,,,,
10390376,Crashes_2010_2019_MPO,2012-07-06,2012,36.031429,-86.755753,False,0,0,0,,,,,,,,
100198709,Crashes_2010_2019_MPO,2012-07-06,2012,35.99598,-86.79753,True,0,0,0,,,,,,,,
100208622,Crashes_2010_2019_MPO,2012-07-07,2012,36.03969,-86.75295,False,0,0,0,,,,,,,,
100199799,Crashes_2010_2019_MPO,2012-07-08,2012,36.023949,-86.819641,True,0,0,0,,,,,,,,
100199619,Crashes_2010_2019_MPO,2012-07-09,2012,36.00663,-86.80533,True,0,0,0,,,,,,,,
100199849,Crashes_2010_2019_MPO,2012-07-09,2012,36.0071,-86.78023,True,0,0,0,,,,,,,,
100199800,Crashes_2010_2019_MPO,2012-07-09,2012,35.99781,-86.79885,True,0,0,0,,,,,,,,
100199711,Crashes_2010_2019_MPO,2012-07-09,2012,35.9266,-86.86995,False,0,0,0,,,,,,,,
100200003,Crashes_2010_2019_MPO,2012-07-10,2012,35.95391,-86.72117,False,0,0,1,,,,,,,,
100200055,Crashes_2010_2019_MPO,2012-07-10,2012,36.02198,-86.79508,True,0,0,0,,,,,,,,
100200004,Crashes_2010_2019_MPO,2012-07-10,2012,36.0236,-86.81982,True,0,0,0,,,,,,,,
100200056,Crashes_2010_2019_MPO,2012-07-10,2012,35.997,-86.82848,True,0,0,0,,,,,,,,
100201703,Crashes_2010_2019_MPO,2012-07-12,2012,35.96612,-86.80497,True,0,0,0,,,,,,,,
100201365,Crashes_2010_2019_MPO,2012-07-12,2012,36.03357,-86.78122,True,0,0,0,,,,,,,,
100201311,Crashes_2010_2019_MPO,2012-07-12,2012,35.96978,-86.72437,True,0,0,0,,,,,,,,
100201434,Crashes_2010_2019_MPO,2012-07-12,2012,35.965,-86.72749,True,0,0,0,,,,,,,,
100202324,Crashes_2010_2019_MPO,2012-07-13,2012,35.98624,-86.73643,True,0,0,0,,,,,,,,
100203244,Crashes_2010_2019_MPO,2012-07-16,2012,36.00417,-86.79083,True,0,0,0,,,,,,,,
